ach|32|fd98a69743bdd9a3589c69960e169d09b1e9d1d2d4254234a50a32e5854e7854766bdc4b3104332a0367977b50ed8e0608d424428f7ebbf10b150b1a79e79ce5
af|32|31290737574637f191331358651c62868ca291869c3501e80fa157bd2e26251c78f12d949a2ceb2dc0ccb6cda80df2e7801d049a3c3f275ed44f26fa4686346c
an|32|b2c21ead39f887f167c8f751b12f7eee824c9ab1fdbf71ab0f28111c699d60b3b9f56e87733eb4c37e9e736fdff9b7abf4230ac874869e16d22f7a60fc250169
ar|32|1f60593f4c46e6e208ea986a5505596e07bf9c019a6659829f5120107267cca8e054e602d713b33663f2f6e99169c4b8e0e2a0f2ab1312bd41a48d8e16e2a152
as|32|47c80d7d7a2c6c796d9ec315d24594efad1f73622289478224add1c90bca87c28e56fc90ee38ac60d2520c4794f493d9030da5822f5871496d8d1f64be8c6621
ast|32|e7f7f1b6ac3d411aa67f5a93cc2291cc7a906a181406b93ac36fe5927c9a94e4b0bc828f93eabb32e014fdb08699f4d7f28d6586d66e15410fb9c96fa62e249d
az|32|1b4610d0c95171843329339ae6484cdeaa3c499388b201e606c3c2cc57d31c81f3458ad1d2c5686d090cdc7048cf90c7ea237fe8fa4496e74cc11d98facbf303
bg|32|eacb2f3bdd508df4971badef77e12d0d6e9925783cfff289ac91edf8deb27cbda5e5bb71405216d0a23bf44d14d95bc83272f39a7db0fe0ed0f648ec144181c2
bn-BD|32|db8ce85b6e02301f99f09d095c43f486449264763ce4da197a920895004f49de7c7194e3ba920468ae35448dbe0465bd14a704a07c372f1c0b5e5794ee6abdbb
bn-IN|32|bbefee231f5e8813ff5ef3eac594d69d83f0304d5b446eab7bfdce1a6ac795b4dd2559c19e9e7d3500f0ed9279b1a79e27a4cab41bbfe40313d8fc0e97ab32a0
br|32|8f7d7a60f5711ca21499c4aeb2a81f7a13a258b516cd685ad373d52af2988020be130856e8ac7e2a71cad066fac4685d96f74ba8e077b2402b90777b73584173
bs|32|970c1d46758d9f516939e24e0693e73e0ec562137d0af92ec4fdfae6c0aaae5f56cfca4f7da6609334e56cf09c3af40716047e7b85dddfe0d400589dd0af5192
ca|32|fabe7ac0fe94a6c9fd66a69400a994b4a4d8edcb22f540de784d5d77243fbee204fa185a693dd283e8fb487d370d6595cec4b5ee8d12a98ee82b2ffcf742d5fc
cak|32|44a6df29c00e32320483a0678977910ae4b1b1edc663b9cc5aa0ff47a75ee8f7f687a6371670473b55ee64ec42b5877d4944bc814f161c3c0d8ad75ce2e7e84f
cs|32|14449b9ec01d4206b9de7c66c57d17e649fe8e094b63cc72f5fbede25f1d9ece7bf849d18bc4ba5dbb798d9f10fce9256280012ea2c3551e73c16f3656ed016b
cy|32|6c1791b8e9a91359a16268b099c2cdd936ec67dec1342d27c756ab576bd653f0c7bbf8cdf71c6a254ab3d7edcc5b1edff009bfb6620c4821b271e729d0e6f4c7
da|32|83bc20bea4ef8946485e9fdfda4b5c4871e64292b3161d157c9b54228a30a955dc04e047252804e5aefaa930e9a52450ef02e0b59cfcd49a24bfdb75b96ab617
de|32|3dd68bcc74e956f719575a2e5a33befbf39c5f9ad4cb9d65434168a8c196c180f865f75c672e1d687c1af2dfacc50a455952604ee0bf89c8f274235c1faa0d19
dsb|32|aac05bf39095b39ed7e5ec516830155d249f11f8a3239f61385f4fea67c6d96c560f62f9f42bbe6fdf9c6d5be8e4ea1fb0ab799ed28cc0f8f1cdfcf5d022d4ee
el|32|ef1adeee7c92fc9b4a6925f709819a118b5ad91febc9ea662c0f94adb74f0d4a1d7059a5c81f7280e93ae7e3ca6a54b9f2ffb2515b37a4c933c1b8ccf1191361
en-GB|32|3a7bed2eb08198c25a55d80538897ed46978d3061ec55e90fdf955f963d7b839d6a095fe44908b7944533da6e892d6718d6fb20946a1f2c0b919d937fa2b7162
en-US|32|dfaf0f829f5d3987f9a347ff96e52a618ff5469a82dd7450781e36328206048ee6b4a97bbf4b2c659422c181bc66c994fdcfe5a17e06e01f34c68b7cae07cb2b
en-ZA|32|36f908b85da20b73ca51b7962e4d5db0cf3f5ae179db10c90a22e0f9eefe1292e53e7171722d5f9ac7ae1f56739bc8046f45aa65d24d74b3f38e89e1fd0793ab
eo|32|8e3577d2e172eb9c8cd45589692acf9939f80193b0da93efd62d534b716b2205ffa299083f7398604b75bf6ba5810b3378fb190b4bea212ab2c346c3e664b598
es-AR|32|70a3d547137bd864f98f1ecc762e79af3cad17db5bd391db078c18f1018378d3501b5b3479c5b33efc1844e9d8a77e6f8dd99b6c4acb294473781075fccc1773
es-CL|32|3b0839018cd8859c89b4f6d6478a69477ab13a27122910e3facf24a53a35416af4510c38fc1e8a0b64e2b94287c788bdacd6892d4f597e9364832f78ec6b4fca
es-ES|32|a0948d74f5889c048baa7d7da9163b688600a86b044e93c2cd602e8c482b5deb372b7ac98dddf65bf61b97fc52ee9a1f97ead51a47bb7343923cbb82948fad2c
es-MX|32|f8fcf0e1472d1bf09d20d4355cf24f7fb0736b1c07db1fb6565b0cc98d965f36ef330962371d020abab12a077e6a1c9e65e01e874bd6b87b40a783f692e649c5
et|32|c38c63cefe64f3b14bb2a0aed2595d8931d7c236c874fe3e10f8596536b05a1ad8d01d9bc9fc6180993c59a077e8339ab25b44cf39ac029672aa5e7c2a1c35ce
eu|32|dc0b307f7a06caac30c9c7559889d4b5365bcfc7c32e2b1342d3f7245218e2099549efabe835c8c61ef221c9699710213fef790722468207dd7070ea2c48f2be
fa|32|5471d864821a38aeeb71f978367b1d7032fc552491d3ee0d096d56ae6ae9481f725660d651478ff0eafbea075f0d9f8852e713fcd70546fde51cd31a00dab1fb
