threadsafe|http://windows.php.net//downloads/releases/php-5.5.38-Win32-VC11-x86.zip|http://windows.php.net//downloads/releases/php-5.5.38-Win32-VC11-x64.zip|800a7e2be97aace568848e6bb91c93114ba59793a4f89c8756c66b975f2311be|2a5eec621c36b94a5f2c59706f219b598fafbef9930215760f854de6ffba0092
not-threadsafe|http://windows.php.net//downloads/releases/php-5.5.38-nts-Win32-VC11-x86.zip|http://windows.php.net//downloads/releases/php-5.5.38-nts-Win32-VC11-x64.zip|443fba0410873b9d7083c2b815b0d53bbcec8b2f5e8a69469e06e8d8cb2d343e|abdf2fefcd7d1daf75d689e309e8571879b15d4b61726546e4e064f96167387a
