vc14|http://www.apachehaus.com/downloads/httpd-2.4.25-x86-vc14-r1.zip|http://www.apachehaus.com/downloads/httpd-2.4.25-x64-vc14-r1.zip|63c78b6531b5f557211f0b6672ecbb394e4afc96|3064f9a2df8dd8a86a0c2619c5128eac58d3c0e4
vc11|http://www.apachehaus.com/downloads/httpd-2.4.25-x86-vc11-r1.zip|http://www.apachehaus.com/downloads/httpd-2.4.25-x64-vc11-r1.zip|1ed97066d6b4c4eec220b4d2377700cda1640712|04255c22e95501901bf6d436757570d77df58c9b
vc9|http://www.apachehaus.com/downloads/httpd-2.4.25-x86-r1.zip|http://www.apachehaus.com/downloads/httpd-2.4.25-x64-r1.zip|6edeac7093e312d9c157903ce4778f187365a13f|333aaeaf7a6af229b5e4e0d45fbe1b072712221d
