ach|32|fcc246dac135945e26244732f94ef7f7ccb39d78033c715aed2524e69cc02d950f196b69571b3f129de5d9196a6cc18eb489d69d9a98612347266513f5f0501d
af|32|6a3ba6b22ffea9cb8f700d2eb7405f9a69148080ce2524e5aa4f407b4cf4a552a0d82a87abfb082595317689729996105fcf1cfdd95f4f71f0022f84d1c31b79
an|32|d46d12be350e819f425871a373c5c4e44192f807cb081f444c0431be70836a6b1e6f5e62fbe1c7b8e91998acfb8cf0c3991bdc7c7a12020c0ea1b112469b8ecc
ar|32|dc0c63fa9b2485e38995584adff3b0df350b5ef6b8dde04d61c6c0e29c166d06410a2ca7e8180b830e8f22ed7e73a96c826b56258ee550f5107da41b39c7dd9a
as|32|417196d1e4409963b780d66d4e73f56b8e5c55421d40dc55e9f3f6e7e22e36423b93c6e813977937407bd414cfb0267063c8e48248d0f0949b993860266ed5ce
ast|32|659b8f18f02df6c9bde82a7c98a679f62f61d7e8ca6e1ebe3c3eddc3e05548edbb04a0037d0734b9e52e9593df5555dbeb0d239d4b536da56c32b155c65102e9
az|32|04430385283fe724a88125ec1067489a046d76f8aa880ad4aec1a2c9f267b14c198d2d2c2d564487a9084d584192f8e8985e0e673c7e436b5199ec93f53db478
bg|32|31aaeb2092601bf898124e86b0e5a99ea449fcfea452f02f88dd757bf3897e569b6c50b29a95c6256953ad635b94018c547483b838502c3a9e6a5cf3cd0d178e
bn-BD|32|260fa0234af75a25fa79ead3ff5db21d654bd5cbb1f0d0f07f203780ce4e8ce91bb0fe6c2afe2a34ab58fc7c136a41d48c5188e8ce23336fb0ffc91c619974dd
bn-IN|32|f6af8b85070187a9960033e5dff9e098b50cd20f01df06cdf094dffbb91a81111b979c813f29356ff9a176c784115bcef94bba2b1ac3b2e26f057cfbfad8abe2
br|32|0400d464928075aab6fbc2dfa6212c7e3aac640dc96743338988a70db2184ae5a01fb2eac5064ef7509e388e7e61d9a317cefc3664dceaad90d7b793f4ea3405
bs|32|b88fcd692b1b0467c39c542c5bd3a06035af6b8e6271c7fd71e03624cbe0d1ee320ec49bee84b7f7e34b1931d900d018d43318425c7bf7bced946a32f660cde7
ca|32|4d0c30f85de7d06a33c164192274ff5c5ba79b9041fe44a8fba0a7e832bb617d471a8f4785db746af450b1cc3447be43a72797ee49c8b8caf424cf80ecc9fb11
cak|32|06e06b75a112bbf297dbdbc93eeed24bd96ec41684cae40807cd11412dbb175f44788d4631e3e899339d74d719074faaa722fca3aac016e881ebe6d197bdfc75
cs|32|15c6d07391abe633f785efe31909a6fe2e20d090637e1d290237a96617c6bcbe72394dfc13424bc40fdce9b97eb630b661df3d63072f897be38e7d8da66b92dd
cy|32|5054131a698fe85ac9ab549a1c9baef01580f9dba3f00e0610a3488771d67d85e36589e841a775d99bcb2a496cb468a272620b9fa3bd05cd77ac8d3178634e70
da|32|7f477313055e7e77d89bc065b47820f01865aae7417e53b3eafcfc55508c32ac3693d3c2a1152f5858f88ee4969ace54044b11791c7c4cd980662dba226556f4
de|32|4500aa0b2c09673849d21bc0c4f310f7b8cc9c06a7926fd4819bef4f2fdbc30e76bf96f1f8b4a5a89082977cb5e92685cb97d76ee253ca9a10abfc608f04f135
dsb|32|66fdd3918ba482227ba9dd9873f88a9ed3260cbc8f954623d0d8fd6640b6fa26938b3cd39e996b220018e9d700f94aaba1d20a0db800ab074e9e4f4b07da3102
el|32|fcc4c7ace31c30baf81e5f5491604a9f7271841b58a63391c1056c5c6fa99c3b272c381f5c944c73f558f96dc2d8232889d7c7e9d82abe516a85ecb1d46cd969
en-GB|32|1b378cbf26f789bdf43224cdba8947d21ffceba6fb5f19b7e4f14039ff957c614a5f9cfe3efa651a6954fc8879799a3828439d9f6258c845971ab4f44e8bcabb
en-US|32|e6b055194d1bd6255d634e8e2f23d019cdb853578667076d3249774ba3e1af4366e8c926406bcc0ae620788a367bb2ee2bedede30c54b13eea777591a753bf59
en-ZA|32|a24bd7646e6cf7f6cff42789f6cb7fdfd8c4683d9b67718568837e7e3e60afaba0445927aab701d16cc20a77b60c2c38f0649d0d67fd7d0ba7f0c770c7f0a8cc
eo|32|42c8336a015f7c6068204bd64b32a2b91942aec52c9dd0788d657f8e247166e543119d86af91ae385ce003fac60f2c4ecb7c90b3026c5cdb63959827d4eae476
es-AR|32|d504e2a0c658b250c1e7ef50bb531f2d79a9ac5aa137d253551095db736764696839886479e1a11332151bbf0da9f1d997d4e067b87fd56c421675b5dcfefd5a
es-CL|32|f1f5d4c3b9369f464f03a57c8e4a6f91e57810cafa9317b4693382c72aaa63ed6cc3d54eeec6c0cbc2f373146f89f82aad9c86e7539692964011cd1e0bee8fe5
es-ES|32|572b31c9babcfc8e425dc0831ce4281deb0fa0bd3530bded52548876700ae2b12ad4c37b11433e0dfe260809757cdf3c4727f768113e0791bc7de3897adea5e1
